id,command,lastname,firstname,rank,badge_no
000944,006 PCT,Hayes,Michael,Police Officer,04095
000945,006 PCT,Heck,Gregory,Police Officer,20246
000946,006 PCT,Heegan,Richard,Deputy Inspector,00000
000949,006 PCT,Hernandez,Washington,Police Officer,14479
000950,006 PCT,Hicks,Gerard,Police Officer,29273
000951,006 PCT,Hoffman,Luz,Police Officer,28670
000952,006 PCT,Holzman,Ira,Police Officer,25013
000954,006 PCT,Iliceto,Thomas,Sergeant,02065
000955,006 PCT,Inch,John,Sergeant,02136
000957,006 PCT,Jackson,Anthony,Police Officer,03933
000958,006 PCT,Jackson,Robert,Detective,04003
000959,006 PCT,James,Carlos,Police Officer,11960
000962,006 PCT,Johnson,Eric,Sergeant,02128
000964,006 PCT,Jones,Desiree,Police Officer,02254
000965,006 PCT,Jorin,David,Sergeant,05063
000967,006 PCT,Kazman,Richard,Captain,00000
000968,006 PCT,Keane,Thomas,Police Officer,01269
000969,006 PCT,Kiess,Joshua,Police Officer,01095
000971,006 PCT,Kliesch,Richard,Police Officer,31836
000972,006 PCT,Kmech,William,Police Officer,13574
000974,006 PCT,Korner,Chris,Police Officer,01792
000975,006 PCT,Kourakos,Joseph,Lieutenant,00000
000977,006 PCT,Kwasnaza,Thomas,Police Officer,03555
000978,006 PCT,Laguer,Victor,Police Officer,09176
000979,006 PCT,Lally,Thomas,Lieutenant,00000
000980,006 PCT,Larsen,Patricia,Sergeant,03075
000982,006 PCT,Leahy,James,Police Officer,08943
000984,006 PCT,Lee,Sandy,Police Officer,00791
000991,006 PCT,Lindow,Andrew,Police Officer,27480
000992,006 PCT,Lipscomb,Walter,Police Officer,17228
000993,006 PCT,Llaurado,Emma,Police Officer,13948
000994,006 PCT,Lopez,Michael,Police Officer,07091
000995,006 PCT,Lynch,Eric,Police Officer,31441
000999,006 PCT,Mantone,Jane,Police Officer,29333
001000,006 PCT,Maresca,Keith,Lieutenant,00000
001001,006 PCT,Martin,Brian,Police Officer,15931
001002,006 PCT,Martinez,Ruben,Police Officer,25820
001003,006 PCT,Matlak,Michael,Police Officer,17999
001004,006 PCT,Matos,Edwin,Police Officer,11500
001006,006 PCT,Mcbride,Vanessa,Police Officer,09625
001010,006 PCT,Mcfee,Scot,Police Officer,13396
001011,006 PCT,Mclee,William,Police Officer,16539
001012,006 PCT,Mcquillan,Hugh,Police Officer,29916
001013,006 PCT,Miller,Charles,Police Officer,21190
001015,006 PCT,Molloy,Christine,Sergeant,05443
001017,006 PCT,Moon,Matthew,Police Officer,22963
001019,006 PCT,Mulcahy,Kevin,Police Officer,14834
001020,006 PCT,Murray,Thomas,Sergeant,02335
001023,006 PCT,Nunziato,Steven,Police Officer,31958
001027,006 PCT,Ohalloran,Stephen,Police Officer,29164
001028,006 PCT,Ohare,Christophe,Police Officer,22266
001030,006 PCT,Oropallo,Eduardo,Police Officer,00946
001031,006 PCT,Ortiz,Lydia,Police Officer,19839
001034,006 PCT,Perillo,Jerald,Police Officer,29360
001035,006 PCT,Petri,Stephen,Police Officer,19569
001036,006 PCT,Pettiford,Kamara,Police Officer,20155
001037,006 PCT,Pfluger,Richard,Lieutenant,00000
001038,006 PCT,Pina,Anabel,Police Officer,13187
001040,006 PCT,Polanco,Vincent,Police Officer,00156
001042,006 PCT,Purdy,Thomas,Police Officer,29504
001044,006 PCT,Raimondi,Anamarie,Detective,03272
001047,006 PCT,Randazzo,Gary,Police Officer,10356
001050,006 PCT,Regan,John,Police Officer,12895
001051,006 PCT,Reilly,John,Police Officer,07542
001052,006 PCT,Reyes,Adrian,Police Officer,09430
001053,006 PCT,Reyes,David,Police Officer,29550
001054,006 PCT,Reynolds,Michael,Police Officer,29660
001055,006 PCT,Rich,Christia,Police Officer,10156
001056,006 PCT,Riffas,Ann,Police Officer,30621
001059,006 PCT,Rockelein,Robert,Police Officer,23220
001061,006 PCT,Rodriguez,Adalbert,Lieutenant,00000
001062,006 PCT,Romang,Adam,Police Officer,20513
001064,006 PCT,Rositano,Joseph,Lieutenant,00000
001065,006 PCT,Rossi,Christophe,Police Officer,20483
001067,006 PCT,Russo,Vincent,Police Officer,21404
001069,006 PCT,Salamone,Joseph,Police Officer,13100
001071,006 PCT,Sanger,John,Police Officer,04879
001072,006 PCT,Santomero,Scott,Police Officer,31719
001073,006 PCT,Santos,Ricardo,Sergeant,04415
001076,006 PCT,Schenck,Mark,Police Officer,19111
001077,006 PCT,Schilling,Michael,Police Officer,18128
001078,006 PCT,Seidl,John,Lieutenant,00000
001079,006 PCT,Servino,Michael,Police Officer,23986
001080,006 PCT,Seta,Richard,Police Officer,03936
001082,006 PCT,Shu,Howard,Police Officer,02051
001083,006 PCT,Sikorski,Timothy,Sergeant,02196
001085,006 PCT,Singer,Myron,Detective,06928
001088,006 PCT,Soisson,Richard,Police Officer,12110
001089,006 PCT,Sokoloff,David,Police Officer,12615
001090,006 PCT,Sparacino,Anna marie,Police Officer,00234
001093,006 PCT,Springer,Carl,Police Officer,07986
001094,006 PCT,Staniland,Jeff,Police Officer,14881
001096,006 PCT,Stellmann,Richard,Police Officer,20475
001097,006 PCT,Stock,Richard,Police Officer,24870
001103,006 PCT,Taylor,Richard,Police Officer,16612
001105,006 PCT,Torres,Jacqueline,Police Officer,08077
001106,006 PCT,Torres,Joseph,Police Officer,19293
001107,006 PCT,Torres,Juan,Police Officer,09744
001108,006 PCT,Tracey,Martin,Police Officer,31814
001109,006 PCT,Triano,Michael,Police Officer,25502
001110,006 PCT,Tunnard,Scott,Police Officer,24142
001111,006 PCT,Valentine,James,Police Officer,10342
001113,006 PCT,Vega,Samuel,Police Officer,26698
001114,006 PCT,Vella,Joseph,Police Officer,13670
001117,006 PCT,Waldhelm,Arthur,Police Officer,27870
001118,006 PCT,Walters,Frank,Police Officer,14641
001119,006 PCT,Ward,Esther,Police Officer,25164
001122,006 PCT,Woods,Mercedes,Police Officer,25432
001124,007 DET,Bibbins,Ronnie,Detective,02082
001126,007 DET,Chin,Yuk,Detective,04746
001129,007 DET,Cronin,Donald,Detective,01567
001130,007 DET,Cuevas,Johnny,Detective,04272
001131,007 DET,Deflaminis,Robert,Sergeant,00503
001134,007 DET,Gale,Kevin,Sergeant,04567
001135,007 DET,Gillespie,James,Detective,07488
001137,007 DET,Gomez,Kenneth,Detective,01272
001138,007 DET,Gonzalez,Angel,Detective,05724
001139,007 DET,Hamilton,Eneida,Detective,04174
001146,007 DET,Perez,Kenneth,Detective,03949
001147,007 DET,Rivera,Luis,Detective,01731
001148,007 DET,Ruiz,Ismael,Detective,02763
001150,007 DET,Swain,Michael,Detective,02553
001152,007 DET,Walsh,Joseph,Detective,02964
001154,007 PCT,Abernathy,Twanda,Police Officer,04124
001155,007 PCT,Acevedo,Ernesto,Police Officer,12539
001156,007 PCT,Allemand,Robert,Police Officer,18164
001158,007 PCT,Amsterdam,John,Police Officer,17546
001161,007 PCT,Bader,Thomas,Police Officer,13655
001164,007 PCT,Barrett,Timothy,Police Officer,17636
001165,007 PCT,Bartolillo,Michael,Police Officer,15072
001166,007 PCT,Bayas,Edgar,Detective,01324
001170,007 PCT,Bellini,John,Police Officer,00036
001172,007 PCT,Benitez,Raymond,Sergeant,01598
001173,007 PCT,Bernstein,David,Police Officer,16200
001174,007 PCT,Blanco,Fior,Sergeant,00238
001177,007 PCT,Brigande,Vincent,Police Officer,01014
001178,007 PCT,Britton,Anthony,Police Officer,20034
001183,007 PCT,Caggia,Francesco,Police Officer,30992
001184,007 PCT,Campagna,Kreg,Police Officer,24055
001186,007 PCT,Carrasco,Edward,Lieutenant,00000
001190,007 PCT,Clark,Christophe,Police Officer,30815
001192,007 PCT,Clarke,Harry,Police Officer,30102
001193,007 PCT,Collins,Brian,Police Officer,13302
001194,007 PCT,Corpes,Sonia,Police Officer,28035
001197,007 PCT,Culhane,Coreen,Police Officer,09726
001198,007 PCT,Curcio,Robert,Police Officer,02205
001199,007 PCT,Dana,Thomas,Detective,07638
001201,007 PCT,Decaro,Peter,Lieutenant,00000
001202,007 PCT,Demaria,Frank,Police Officer,20949
001205,007 PCT,Diorio,John,Police Officer,27027
001206,007 PCT,Donahue,Timothy,Police Officer,02971
001208,007 PCT,Durnin,Stephen,Police Officer,04464
001210,007 PCT,Egan,John,Lieutenant,00000
001213,007 PCT,Ferretti,Scott,Police Officer,12226
001214,007 PCT,Ferriolo,Vincenzo,Police Officer,28688
001215,007 PCT,Flannery,Matthew,Police Officer,28011
001216,007 PCT,Foronjy,Thomas,Sergeant,00651
001219,007 PCT,Freeman,Joyce,Police Officer,00619
001220,007 PCT,Friberg,William,Sergeant,01463
001224,007 PCT,Garo,Isaura,Police Officer,14565
001225,007 PCT,Garry,Thomas,Police Officer,15474
001226,007 PCT,Gian,Kien,Police Officer,22123
001228,007 PCT,Gonzalez,Angel,Police Officer,15591
001229,007 PCT,Goode,Timothy,Lieutenant,00000
001232,007 PCT,Grice,Leroy,Police Officer,17628
001234,007 PCT,Guardino,Umberto,Police Officer,20522
001237,007 PCT,Guy,Michelle,Police Officer,00247
001238,007 PCT,Guylewis,Carla,Police Officer,14731
001240,007 PCT,Hayden,Donald,Police Officer,30965
001246,007 PCT,Holst,Neil,Police Officer,06739
001250,007 PCT,Humphrey,Paul,Sergeant,03811
001251,007 PCT,Itzkin,Sheldon,Police Officer,27938
001252,007 PCT,Jackson,Aaron,Police Officer,17131
001262,007 PCT,Lam,Juan,Police Officer,13827
001263,007 PCT,Leahy,William,Lieutenant,00000
001265,007 PCT,Lehner,Sharon,Police Officer,26214
001270,007 PCT,Lurch,Valdie,Police Officer,09329
001271,007 PCT,Lynch,Philip,Lieutenant,00000
001272,007 PCT,Marchese,Salvatore,Sergeant,02164
001276,007 PCT,Maurer,Timothy,Police Officer,26350
001277,007 PCT,Mcbride,Ian,Police Officer,21207
001280,007 PCT,Mckeon,Kevin,Lieutenant,00000
001281,007 PCT,Mckillop,Brian,Police Officer,31377
001282,007 PCT,Mcloughlin,Kevin,Police Officer,05644
001288,007 PCT,Miller,Ethan,Police Officer,24334
001289,007 PCT,Miller,Marilyn,Police Officer,27412
001292,007 PCT,Mule,Robert,Police Officer,27215
001296,007 PCT,Neri,James,Sergeant,04855
001298,007 PCT,Nguyen,Hung,Police Officer,03374
001299,007 PCT,Nicholas,Cyril,Police Officer,22662
001300,007 PCT,Nilsen,Erik,Police Officer,18727
001301,007 PCT,Opperman,Charles,Lieutenant,00000
001302,007 PCT,Opperman,Charles,Lieutenant,00000
001304,007 PCT,Ortiz,Ruben,Police Officer,13973
001305,007 PCT,Oshea,Brian,Police Officer,04142
001306,007 PCT,Oterolopez,Sharon,Police Officer,11325
001309,007 PCT,Palombo,Michael,Police Officer,22030
001311,007 PCT,Pangallo,Frank,Detective,06905
001312,007 PCT,Parkinson,Robert,Police Officer,31902
001314,007 PCT,Pedersen,Paul,Police Officer,20537
001316,007 PCT,Pena,Juan,Police Officer,09843
001319,007 PCT,Perez,Dominick,Police Officer,09549
001320,007 PCT,Perez,Michael,Police Officer,02717
001322,007 PCT,Pfaff,Derek,Police Officer,19570
001326,007 PCT,Pinnock,Dean,Police Officer,30466
001328,007 PCT,Prehn,Lawrence,Police Officer,04778
001330,007 PCT,Pryce,Eworth,Police Officer,15097
001331,007 PCT,Puccio,Greg,Police Officer,24059
001333,007 PCT,Quinn,Celestine,Police Officer,19023
001335,007 PCT,Reyes,Pedro,Police Officer,31279
001340,007 PCT,Rivera,Wendell,Police Officer,14778
001341,007 PCT,Robinson,Michael,Police Officer,17488
001343,007 PCT,Rodriguez,Evelyn,Police Officer,03879
001346,007 PCT,Rosado,Richard,Police Officer,23576
001347,007 PCT,Runlett,Jared,Police Officer,01747
001349,007 PCT,Salazar,Rafael,Police Officer,04585
001352,007 PCT,Santiago,Manuel,Police Officer,13093
001354,007 PCT,Schachtel,Adam,Police Officer,25560
001356,007 PCT,Schwaber,Thomas,Police Officer,17826
001357,007 PCT,Seed,Jarann,Police Officer,13116
001358,007 PCT,Sexton,Michael,Police Officer,30292
001360,007 PCT,Shedden,Stephen,Lieutenant,00000
001361,007 PCT,Silva,Orlando,Police Officer,03802
001368,007 PCT,Spector,Craig,Police Officer,30617
001371,007 PCT,Svercel,Daniel,Sergeant,03559
001372,007 PCT,Taeza,Allan,Police Officer,30253
001373,007 PCT,Takacs,James,Sergeant,01746
001374,007 PCT,Tancredi,Kathleen,Police Officer,10318
001375,007 PCT,Taylor,Julie,Police Officer,31713
001377,007 PCT,Tenaglia,Anthony,Sergeant,04833
001379,007 PCT,Thompkins,Pamela,Lieutenant,00000
001380,007 PCT,Torres,Antonio,Police Officer,21660
001381,007 PCT,Torres,Rafael,Police Officer,03446
001382,007 PCT,Torres,William,Police Officer,22710
001383,007 PCT,Valencia,Ruben,Police Officer,23763
001384,007 PCT,Valentino,Jon,Lieutenant,00000
001385,007 PCT,Vaval,Luc,Police Officer,01213
001387,007 PCT,Vias,Miguel,Police Officer,28349
001388,007 PCT,Wagenblast,Steven,Police Officer,13443
001390,007 PCT,Williams,Christophe,Police Officer,06096
001392,007 PCT,Wnuk,Kazimierz,Sergeant,05629
001393,007 PCT,Wolff,Glenn,Police Officer,05036
001396,007 PCT,Wong,Shing,Police Officer,30156
001399,007 PCT,Zhao,Dong,Police Officer,30028
001403,009 DET,Antonacci,Richard,Detective,03168
001404,009 DET,Artusa,Richard,Sergeant,03229
001405,009 DET,Balestrieri,Vincent,Police Officer,04206
001409,009 DET,Cinalli,Nicholas,Detective,05280
001416,009 DET,Gonzalez,William,Detective,03703
001417,009 DET,Houck,Harry,Detective,02803
001418,009 DET,Howard,James,Sergeant,03731
001420,009 DET,Lampman,Michael,Detective,04263
001422,009 DET,Malloy,Charles,Sergeant,04235
001423,009 DET,Martin,Jose,Detective,02041
001424,009 DET,Massaro,Anthony,Lieutenant,00000
001425,009 DET,Mcauliffe,John,Detective,02210
001426,009 DET,Mcmillen,William,Sergeant,04260
001428,009 DET,Miller,Samuel,Detective,01458
001429,009 DET,Molloy,James,Lieutenant,00000
001431,009 DET,Mott,James,Detective,02442
001432,009 DET,Mullady,Michael,Sergeant,01267
001433,009 DET,Neville,Walter,Detective,05235
001434,009 DET,Ngmontalvo,Isaac,Detective,02168
001435,009 DET,Nigro,Cipriano,Detective,04177
001436,009 DET,Oakes,Darren,Detective,01872
001437,009 DET,Ocasio,Eric,Detective,06322
001438,009 DET,Pagancarrillo,Israel,Detective,03356
001439,009 DET,Prendergast,Scott,Detective,07103
001440,009 DET,Rapp,Travis,Detective,05791
001441,009 DET,Reuss,Edward,Detective,02793
001442,009 DET,Reuter,James,Detective,04796
001443,009 DET,Rivera,Gilbert,Detective,01843
001445,009 DET,Santiago,Jose,Detective,02950
001448,009 DET,Scalogna,Joseph,Detective,06098
001449,009 DET,Stark,Richard,Detective,06393
001450,009 DET,Wigdor,Michael,Detective,02120
001452,009 DET,Young,Larry,Detective,05151
001453,009 PCT,Acevedo,Jorge,Police Officer,28714
001454,009 PCT,Acosta,Fernando,Police Officer,19951
001460,009 PCT,Anderson,Nicholas,Police Officer,00214
001468,009 PCT,Beirne,Andrew,Police Officer,17848
001469,009 PCT,Bell,Robert,Lieutenant,00000
001470,009 PCT,Bennett,Bianca,Police Officer,07141
001471,009 PCT,Berkowitz,Charles,Police Officer,21379
001473,009 PCT,Betancourt,Kevin,Police Officer,07874
001477,009 PCT,Blair,Deryk,Police Officer,09068
001478,009 PCT,Bordengo,Michael,Police Officer,16512
001479,009 PCT,Boshell,Kevin,Lieutenant,00000
001481,009 PCT,Boylan,John,Police Officer,19212
001482,009 PCT,Brbutovic,Asmir,Police Officer,30185
001483,009 PCT,Breslin,Edward,Police Officer,06354
001484,009 PCT,Brown,Daniel,Lieutenant,00000
001485,009 PCT,Brown,Glenn,Police Officer,21584
001487,009 PCT,Burke,Kevin,Lieutenant,00000
001488,009 PCT,Busceti,Joseph,Police Officer,27689
001489,009 PCT,Cabrera,Erik,Police Officer,09225
001490,009 PCT,Calabro,Gaetano,Police Officer,02240
001491,009 PCT,Calvente,Michael,Police Officer,16735
001492,009 PCT,Capo,Joseph,Police Officer,19599
001494,009 PCT,Carter,Terrell,Police Officer,16933
001499,009 PCT,Chang,Robert,Sergeant,01018
001500,009 PCT,Chin,David,Sergeant,00821
001501,009 PCT,Chin,Nathaniel,Police Officer,16062
001503,009 PCT,Cipriano,Gino,Police Officer,04968
001504,009 PCT,Ciuccio,Thomas,Police Officer,25497
001505,009 PCT,Clark,Peter,Lieutenant,00000
001507,009 PCT,Collado,Rafael,Police Officer,10943
001508,009 PCT,Collins,Nancy,Police Officer,25584
001509,009 PCT,Colon,Nelson,Police Officer,22332
001511,009 PCT,Connolly,Brian,Police Officer,05973
001512,009 PCT,Conway,Mary,Police Officer,20447
001515,009 PCT,Crichigno,Nicolo,Sergeant,02815
001516,009 PCT,Cruz,Geury,Police Officer,02147
001517,009 PCT,Curatolo,Joseph,Police Officer,11210
001518,009 PCT,Curran,John,Sergeant,00340
001519,009 PCT,Dadamo,Peter,Police Officer,20766
001520,009 PCT,Dasilva,Anthony,Police Officer,00387
001521,009 PCT,Debattista,Doreen,Police Officer,07932
001523,009 PCT,Delacruzgarcia,Geraldo,Police Officer,29914
001524,009 PCT,Demato,Frank,Police Officer,26813
001525,009 PCT,Demeo,Toni,Police Officer,25212
001526,009 PCT,Depasquale,Richard,Detective,07644
001527,009 PCT,Derby,Gerard,Police Officer,05646
001528,009 PCT,Destefano,Sharon,Lieutenant,00000
001535,009 PCT,Duffy,Stephen,Police Officer,16183
001536,009 PCT,Dunn,Martin,Police Officer,29482
001537,009 PCT,Echavarria,Elizabet,Police Officer,06769
001538,009 PCT,Eufemia,James,Police Officer,01105
001539,009 PCT,Fabiitti,Michael,Sergeant,02331
001540,009 PCT,Faustner,William,Police Officer,27498
001542,009 PCT,Ferguson,Patrick,Lieutenant,00000
001544,009 PCT,Figueredo,Edilia,Police Officer,20961
001545,009 PCT,Fiordaliso,John,Sergeant,01037
001547,009 PCT,Fontanez,Abraham,Police Officer,17555
001548,009 PCT,Forbes,Kenrick,Police Officer,08640
001551,009 PCT,Fulbrook,Keith,Detective,02231
001552,009 PCT,Galatioto,Vito,Sergeant,00925
001553,009 PCT,Galimi,Thomas,Police Officer,16554
001555,009 PCT,Galub,Jeffrey,Police Officer,09776
001557,009 PCT,Gavin,Joseph,Police Officer,24210
001559,009 PCT,German,Juan,Police Officer,02890
001560,009 PCT,Giacomarra,Gary,Police Officer,20075
001561,009 PCT,Giordano,Dominic,Sergeant,01379
001563,009 PCT,Gonzalez,Manuel,Sergeant,00634
001564,009 PCT,Gonzalez,Sandra,Police Officer,15715
001566,009 PCT,Grant,Richard,Police Officer,03867
001567,009 PCT,Grullon,Michael,Police Officer,19865
001568,009 PCT,Guilford,John,Police Officer,29037
001569,009 PCT,Gunning,Christine,Sergeant,00838
001572,009 PCT,Harris,Mark,Police Officer,30658
001575,009 PCT,Hickson,James,Police Officer,25603
001576,009 PCT,Hofer,David,Police Officer,06747
001578,009 PCT,Hunziker,William,Police Officer,10843
001580,009 PCT,Hynes,Kevin,Sergeant,00683
001582,009 PCT,Incantalupo,Michael,Police Officer,08176
001587,009 PCT,Jurena,Michael,Police Officer,24700
001588,009 PCT,Kallash,Anas,Lieutenant,00000
001589,009 PCT,Kane,Timothy,Police Officer,02089
001591,009 PCT,Keane,Ryan,Police Officer,10566
001593,009 PCT,Kempf,John,Police Officer,30944
001594,009 PCT,Kennedy,Steven,Police Officer,04017
001597,009 PCT,Kozlosky,Vincent,Police Officer,24071
001598,009 PCT,Lambert,Yolanda,Police Officer,03517
001601,009 PCT,Lauricello,Peter,Lieutenant,00000
001605,009 PCT,Leo,Anthony,Police Officer,28647
001606,009 PCT,Lewis,Josh,Police Officer,23260
001609,009 PCT,Lopez,Stanley,Sergeant,04868
001612,009 PCT,Maioranoschmitt,Maryanne,Police Officer,12418
001614,009 PCT,Mannino,Michael,Police Officer,10609
001615,009 PCT,Marrero,Juan,Police Officer,30455
001616,009 PCT,Martonik,Brian,Police Officer,04351
001618,009 PCT,Mccorvey,Michael,Police Officer,19380
001625,009 PCT,Mcneil,Tisa,Police Officer,22835
001628,009 PCT,Mina,Nicholas,Police Officer,22885
001629,009 PCT,Miraglia,Alyce,Police Officer,03187
001630,009 PCT,Miranda,Edwin,Police Officer,05286
001631,009 PCT,Miranda,Elias,Sergeant,03581
001634,009 PCT,Moncada,Guillerm,Sergeant,04903
001640,009 PCT,Muir,William,Sergeant,02717
001646,009 PCT,Narvaez,Tyra,Police Officer,14960
001647,009 PCT,Navarrete,Hugo,Police Officer,18333
001648,009 PCT,Niemeyer,Donald,Police Officer,06692
001650,009 PCT,Oberfeldt,Andrew,Sergeant,02495
001653,009 PCT,Oneill,Daniel,Police Officer,18409
001654,009 PCT,Osborne,Shaniqua,Detective,907
001656,009 PCT,Paladino,Catherine,Police Officer,04499
001657,009 PCT,Palladino,John,Sergeant,03610
001658,009 PCT,Palmeri,Chris,Police Officer,18548
001659,009 PCT,Palmieri,John,Lieutenant,00000
